Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
35,-28.40614456177782,0.5110520289185446,-75.0454303973197,-81.63801423170341,17.116787915215113,0.6658000216727964
36,-28.514525489708152,0.5139599502662581,-75.46057378259191,-82.08964628540596,17.003047439927222,0.660357145551351
37,-28.562514434765646,0.5096066452964768,-74.62093291905951,-81.20123071901762,17.04514432769763,0.6574761684913973
38,-28.629034958745816,0.5039660478659208,-73.25890546452118,-80.01295971399003,17.220362767173718,0.6802044150787007
39,-28.58364942690933,0.4994419391658712,-72.30946566754167,-79.1770166050847,17.165392745069706,0.668025171346107
40,-28.57544989721116,0.49967120852599023,-72.51747921386239,-79.21908723944317,16.994186062642783,0.6679551973596745
41,-28.50498328554915,0.5033019984818757,-73.19426800059837,-79.93041446314116,15.969622972451994,0.6497634459761339
42,-28.427587535776585,0.4987999539893333,-72.3769663496479,-79.07917826395614,17.22442631740053,0.6646644850986736
43,-28.612338477494177,0.4919199719478451,-70.97706314104661,-77.6727851034224,17.17108803588401,0.6688654227085054
44,-28.49480098742454,0.48901773855547426,-70.48309536343707,-77.15505594685453,17.165067847021977,0.6803798063376254
45,-28.541359445879582,0.4853191108199451,-69.67970121680085,-76.38914736300384,17.181106135359435,0.6807131858857539
46,-28.53319309426941,0.48514197217303034,-69.71775406469457,-76.38402997375526,17.2036582136474,0.6776376989975353
47,-28.43873655748056,0.4802832632878284,-68.68585505079815,-75.45595500297918,17.093799041803372,0.6668025397433119
48,-28.52694598504509,0.4740279759664095,-67.48039968715347,-74.21888100415124,17.216906119155936,0.6760099326394545
49,-28.52037846616527,0.45666362573328945,-64.07954111241736,-70.72047949848378,16.69622613591251,0.6482040878128656
50,-28.615018984238386,0.4510673306735063,-62.861425524866306,-69.6425414169433,17.21708503841781,0.6813146553606977
51,-28.716818973204738,0.4395872349008002,-60.49626392672695,-67.25569776999372,17.234944227263895,0.6711709218819106
52,-28.816214851139804,0.4350393450233765,-59.606819811880115,-66.33857408653083,17.190149883623743,0.6805277697042035
53,-28.65202824169465,0.4334221689009364,-59.321140583164954,-66.10811158195851,17.236557580404877,0.6845971356976256
54,-28.712124132369855,0.4358259553016912,-59.79718635704475,-66.53619620603132,17.23653065957593,0.6865450365869387
55,-28.822394784217636,0.4303830466051962,-58.64456402731782,-65.49080548675092,17.236313095590337,0.6878781140535012
56,-28.772086056078486,0.4216396846620429,-57.06928836897254,-63.75794115601514,17.121462541337845,0.6653545955837644
57,-28.77460971300532,0.4111132914195592,-55.041645110800026,-61.65009612504683,17.22298461467283,0.6810381995486815
58,-28.87768349059208,0.39963426572207617,-52.402663683884896,-59.27698689850091,17.165293782616637,0.6855925027288823
59,-28.822364325854863,0.3847357408885422,-49.5641315870105,-56.3645053401748,17.113238143301224,0.6744878047630035
60,-28.68639004250764,0.370502755258536,-46.69442076971868,-53.49484373135143,17.231962032411598,0.6851972344461712
61,-28.932792379570913,0.3675997131878664,-46.04106959185703,-52.85560568285359,17.235417681585268,0.6799521308540054
62,-28.828164494847147,0.35539802041185065,-43.833108044464176,-50.51135585000266,17.216921212805417,0.6812300401465629
63,-28.853827268650463,0.34938572065792584,-42.56211263843136,-49.29634479598815,17.198298576866836,0.6767566972958519
64,-28.745526699406778,0.3500913809046684,-42.74306949746196,-49.504918417478805,17.20348946481078,0.6747378029629184
65,-28.819298262842292,0.352590335643845,-43.483853195352886,-50.001406888815886,17.231595695218076,0.6771221758179475
66,-28.873702459965877,0.35232263611968073,-43.1622184858538,-49.9127675193233,17.14497789735851,0.6806171371319598
67,-28.90332618851434,0.347658307522794,-42.21785550656318,-48.96578357236121,17.115720423672762,0.6800947450832434
68,-28.95226699098381,0.3459945029779166,-41.95012679163604,-48.65782949763845,17.062696688497166,0.6640504242731783
69,-28.88330615512841,0.3454743863189328,-41.999182422355005,-48.54461224424484,17.219625588133226,0.6794280661794985
70,-29.062796304869483,0.3449963357866509,-41.64035816914474,-48.40466717469774,17.16236016064261,0.6717169244565645
71,-28.88286301001161,0.34498772683641804,-41.75016071524018,-48.517380662795055,16.967940840968602,0.6662523357007101
72,-28.920755129866453,0.3506346418520382,-42.919030451546355,-49.59190403328307,17.25379798180019,0.691904835897597
73,-28.958452815434434,0.3501443051610339,-42.8856516825531,-49.49013802360377,17.222767627118657,0.6821786629319938
74,-28.914996612815383,0.35600151698024796,-43.817629073273466,-50.66861843352477,17.232465578104243,0.6856346854337322
75,-28.971957950245624,0.35860033500684635,-44.45645538805166,-51.12033872594984,17.217931739087355,0.6794269594494137
76,-28.93284132327677,0.3569183009570396,-43.978701233895826,-50.83100539268295,16.822222077722834,0.6450724040727774
77,-29.008180094349733,0.3576060432373779,-44.218477987545576,-50.981623061624575,17.21878644692596,0.6839392211778179
78,-28.92134166056092,0.3564349791906468,-44.03738892230918,-50.815079558905694,17.18234437328403,0.6784557213302943
79,-28.921263645573486,0.36042788400519477,-44.97906949740462,-51.61225709781201,17.23340608393708,0.6858635637045902
80,-28.996831972163662,0.36557737041964367,-45.6729626945256,-52.5591177867416,17.242778076251874,0.6823714414070942
81,-28.922482416435038,0.36396160579126613,-45.46927150805841,-52.295335982794455,17.229236796666697,0.6728720049955152
82,-28.91593462215443,0.3659497830912456,-45.9469490498371,-52.684664203472806,17.222082679217607,0.6800253035877841
83,-28.978143431925545,0.36876662590067577,-46.50373711491715,-53.22784179116848,17.255346063582742,0.6833924204608841
84,-29.044422662417066,0.376873146540936,-48.011856266133336,-54.77368688399926,17.238810199896996,0.6861291461237288
85,-28.961757075224515,0.3772735986730286,-47.990433190454894,-54.88154387885752,17.250564433465676,0.6834132909028167
86,-28.96442533360618,0.37553361688438164,-47.8265806482934,-54.51114099316044,16.962623832235874,0.6529900586306426
87,-28.760151653881948,0.37305552078784443,-47.43919703925649,-54.27523751253304,17.195535380108677,0.6767573904207206
88,-28.96992799017098,0.37070181081450626,-46.853156010004106,-53.63841370050751,17.235362886272576,0.6828554211491583
89,-28.92399534420175,0.3684452820062328,-46.40569306204909,-53.194466825268336,17.06884898064004,0.6700915124259562
90,-28.82344061272232,0.3660290930485154,-46.11718759180939,-52.80183429484228,17.257151565673308,0.6811219290303288
91,-28.72482369519244,0.3625426922149145,-45.566711873565346,-52.186332644274614,17.21717308033979,0.6794251628484507
92,-29.002976317796914,0.360330612715902,-44.69247354884752,-51.5461246551571,17.21396437191605,0.6796677835239
93,-28.957037530112185,0.3569430845231418,-44.108678624403225,-50.936279640904246,17.21300957442834,0.6806379175385254
94,-28.98687289918782,0.3539792789547764,-43.54141179822239,-50.31042757569288,17.164431345531455,0.6702435160479615
95,-28.895711895262735,0.3521406385003374,-43.21442828486001,-50.02190981801191,17.24805815802149,0.6862925740024989
96,-28.989239482234584,0.3502640984815797,-42.595472181718996,-49.578352135068414,17.240456833279488,0.6782697970969194
97,-29.08718147356331,0.3440075169209185,-41.461204225393914,-48.290132649034234,17.236947287665537,0.6783074271081634
98,-29.024367477937133,0.3381535539768021,-40.37049579509439,-47.09161040568977,13.046134859726173,0.6304465122660914
99,-28.84746966558673,0.33458921796703656,-39.81257103248222,-46.5179283140042,17.227926545194784,0.672426243390818
100,-28.972998453208348,0.33068627861989275,-38.72543466736424,-45.640286027441256,17.26288623678198,0.6875945561178541
101,-28.922450347184345,0.32827016821090615,-38.37707763730578,-45.18966850505336,17.19596354271779,0.6775724485423221
102,-28.97520907445469,0.32790398765133705,-38.30518804172865,-45.07950315486556,17.249762145761245,0.6885723958060239
103,-28.999247818499992,0.32494724501773264,-37.834121417751824,-44.52457467500923,17.23594931678142,0.6798787505243417
104,-28.983042640315727,0.3219328015220126,-37.15056415328167,-43.90550138861397,15.917155426717464,0.643016380774701
105,-29.0675638781535,0.32024397841810787,-36.79947885426445,-43.5168486451211,17.223937535845167,0.6833332831401666
106,-28.87810830309703,0.3202115140679997,-36.93286944625949,-43.61892594460928,17.21265233683478,0.6827779607820113
107,-28.924492955922418,0.32224655407674624,-37.22667160539302,-43.997799520363714,17.233937652201135,0.6819223705562519
108,-29.14139938584869,0.3196882252728319,-36.66214306972913,-43.40949895107395,17.224178951208618,0.6751496574139545
109,-28.997317489874195,0.3161758677666485,-35.96062059582501,-42.80535598601981,17.244170414236407,0.6798870270834586
110,-28.985646653113495,0.3148662018112807,-35.843359858893514,-42.566712398141675,17.249176953322305,0.6818952662586419
111,-28.97861452094982,0.3160170316339536,-36.05635193429459,-42.79005007416615,17.19021158018057,0.6809345532247567
112,-28.94958442232525,0.31148977678676104,-35.154216025056314,-41.92689635252989,17.226783750950105,0.6795438378427123
113,-28.76647153314094,0.3085979952850964,-34.54221777136513,-41.23746263617169,17.250314495080858,0.6833026509257597
114,-28.708274032942263,0.3049970526070568,-33.90987382349371,-40.535381229424864,17.200168983602612,0.6734852540716996
115,-28.78673042636273,0.3032822684293475,-33.43557684308697,-40.1647012960914,17.23274067050455,0.6777150982232581
116,-28.714565975311736,0.3016708088643603,-33.29452876135116,-39.88279965692421,17.173300220495864,0.6798783584029291
117,-28.84097375406438,0.3024877626653849,-33.22488148882019,-39.91698612159551,17.218153055085534,0.6757045332287945
118,-28.915166713475347,0.3026750230030328,-33.2765265438588,-39.93299852992209,17.141519893087164,0.6771296272944807
119,-28.782855167023726,0.30518211125047645,-33.85676612778918,-40.571325015944936,17.237039309818503,0.6746028922980414
120,-28.79077320631303,0.30093066569977994,-33.008682037664784,-39.77055056530066,17.23801387375749,0.6793952448445223
121,-28.8619745857677,0.30121290772637355,-32.990737629883874,-39.749795532294826,17.27579458771732,0.684916363989386
122,-28.88500876011592,0.30124359679917234,-32.942881374012714,-39.689155363595006,17.26518868419025,0.6866503099807867
123,-28.69182843441847,0.3095381429381092,-34.8755987286301,-41.51065977167718,17.26131749704448,0.6785126670479525
124,-28.87736845895324,0.3095400010370511,-34.76974289965691,-41.35526348092512,17.001237549993284,0.6654277957866983
125,-28.85213586265951,0.3081131116165035,-34.32802521001784,-41.11875177263798,17.248339756971458,0.6821446608028731
126,-28.887978949550654,0.3038330306821895,-33.53660655441892,-40.29207544360059,17.22901698551681,0.6814948125024927
127,-28.62724924040596,0.3016981518068872,-33.355305274676006,-39.98477524798938,17.229807124927262,0.6785379971056741
128,-28.836105950991968,0.29996536203995955,-32.85136159818523,-39.580731561105644,17.23085853991451,0.6831411225437372
129,-28.900753163049906,0.2974547806720945,-32.26834072656726,-38.97816745170681,17.20738321153452,0.6794620286945511
130,-28.90890512460458,0.294294871451193,-31.665118446735764,-38.393548445144,17.261676667404362,0.6819234764152877
131,-28.963528799500867,0.29094845516154044,-30.959475395343933,-37.63338939642516,17.070692709879406,0.6631938883991978
132,-29.033521400044492,0.2897318189573238,-30.648468907173584,-37.391536661792955,17.233376010953467,0.6826503544050369
133,-28.722068354280772,0.28801069794816153,-30.627273104960242,-37.24402629739325,17.226177254598433,0.6826238887232878
134,-28.80126468557423,0.29288585548488016,-31.55910825904286,-38.16241890882629,17.19921398965588,0.6780645206103992
135,-28.886163257705704,0.2999472760605297,-32.858135981242775,-39.51816035626751,17.13169023926246,0.671242381915419
136,-28.854558780793376,0.2970434023888772,-32.26835769202123,-38.931250453859214,17.18903729684301,0.6719351720399299
137,-28.7384238615972,0.2971879962988053,-32.481342025911104,-39.04841475133938,17.231350930908146,0.6799243213550532
138,-28.930917439354523,0.2988230582125671,-32.61157200657917,-39.27850379612788,17.243396948243223,0.6878058585219692
139,-28.943862942769595,0.3013480489679768,-33.068425348409335,-39.75178764420395,17.22371149109017,0.6822737407024818
140,-28.695238004998274,0.32831155101997733,-38.70920444347569,-45.32263814518807,17.252265566915245,0.6791922203496503
141,-28.941420458399183,0.3027667456779053,-33.422364134838425,-40.035650389644786,17.199909182903042,0.6781847702809813
142,-28.743803219130974,0.3053736681340418,-34.12703842513941,-40.732706475921276,17.24962670023137,0.6812916575431326
143,-29.054120506190376,0.30173224758550454,-33.081098398667834,-39.790316982154955,17.21134399836965,0.6750080009405199
144,-28.912329442451792,0.29888141715652966,-32.65465696423065,-39.33211791465222,17.233817686969658,0.6818118392425688
145,-28.914221053410593,0.29908097817643264,-32.640181446988414,-39.31951067124922,17.180175798128236,0.6760564930254831
146,-28.886283362947403,0.2973557529802521,-32.3937541271905,-38.99561164796571,17.290563363537288,0.6891891374468555
147,-28.972555642863064,0.29647940234679,-32.063113271032876,-38.77978911429278,17.2576117022118,0.6841351581453531
148,-28.996424629040437,0.29647012632395187,-32.05179017855271,-38.767669222441704,17.216175272199038,0.6757835727954956
149,-28.745060520627753,0.2930055871149919,-31.570906957445626,-38.21637919005228,17.22219448918708,0.6774650081836605
150,-28.981872675232633,0.29308983727315036,-31.429711006446464,-38.114411300395695,17.221720847451508,0.685095002687301
151,-28.776464929987686,0.2918475073314533,-31.379614671569097,-38.00253980236765,17.220926722064707,0.6713713217627778
152,-28.994140657338065,0.29126375363842205,-31.061146290664695,-37.753220178898154,17.24806533870938,0.6838952005282822
153,-28.87835446015831,0.2905189486831584,-31.004270943522805,-37.66669470493617,17.242405772889697,0.6824200989371302
154,-28.79376096653791,0.29242987834417755,-31.438290156159404,-38.109959209094356,17.232795185608538,0.6771882991576742
155,-29.00713969335004,0.29016784712848215,-30.784922626669765,-37.50145723824639,17.205556895754242,0.678651601107235
156,-28.888037339896776,0.2858564920971413,-30.044710305207015,-36.73136812742339,17.232719052256588,0.6811100881756721
157,-28.80877367763514,0.28462176399075984,-29.854598605335212,-36.47698024706411,17.216743859110956,0.6800921644572177
158,-28.75326489992663,0.2861533384965802,-30.221466940908577,-36.816468445231045,17.18475389907007,0.6754674976205527
159,-28.89716366193392,0.2851247197901818,-29.824948343190115,-36.458606935671575,17.268327153816095,0.6881040728229073
160,-28.858296835562236,0.2858726470699952,-30.032756076064274,-36.67441943106268,17.26843684731632,0.6868305870847065
161,-28.853707777320075,0.28171012451535765,-29.233701805250583,-35.85546533803538,17.263862173115086,0.6844428950473511
162,-28.746484909627586,0.2771410770354986,-28.41942372884799,-35.01471625665353,17.2455766756033,0.682917966617423
163,-28.791765046074893,0.2787650219457509,-28.737217951516318,-35.37245493275626,17.219560851175263,0.6805520375860011
164,-28.811834312801423,0.28100775257806193,-29.142189543629264,-35.821551913128054,17.24374260300062,0.6839537236225132
165,-28.932909509113248,0.2823675646271413,-29.37142711757835,-36.00571752778424,17.20269010553154,0.6724212505125552
166,-28.792506057588746,0.28249056210230283,-29.481124630999968,-36.16212640069322,17.25379455208981,0.680896344917801
167,-29.033344195462238,0.28479412409212046,-29.80242125463473,-36.44331604506298,17.166660919519014,0.6756679414209593
168,-29.07125938976452,0.2845713451246067,-29.67339121298147,-36.40808131100294,17.228617471432518,0.6837944148539999
169,-28.868685787880455,0.2840570081800284,-29.887529536992393,-36.4868200922776,17.2396958434301,0.6806159743996403
170,-29.06398449172762,0.2796982207358113,-28.860681497806446,-35.50254233514643,17.26818855693333,0.6842946895415698
171,-29.04875703070003,0.27831161068248295,-28.555433903694407,-35.24152006893494,17.26320514351288,0.6803833573807754
172,-29.138212595790574,0.2786641127240005,-28.571379583487946,-35.28872438205358,17.2581493490893,0.6839851989626635
173,-29.11906709024259,0.2795927667032257,-28.83589688987353,-35.51102917205245,17.222522678792153,0.677850751040624
174,-29.084478916865486,0.279956695170325,-28.90465287956599,-35.640465778966195,17.21473271501347,0.6781653574401502
175,-29.216744772786583,0.2769561632541101,-28.148166535503698,-34.88831636787709,17.23085822647153,0.6819619238189965
176,-29.113615646338413,0.27817966583961234,-28.488271404381376,-35.21819578151834,17.239171236410197,0.6796594119955454
177,-29.0841100709302,0.2749913083745199,-27.980404108509433,-34.593294198455226,16.464806756430722,0.6229835612913263
178,-29.292141644442946,0.27692974190014125,-28.24528008500504,-34.87381325713464,17.261326212101547,0.6852462231739578
179,-29.191296898615832,0.2797186058962869,-28.756990377790142,-35.511450211285286,17.24131712606535,0.6786255647780253
180,-29.153055457295807,0.2783238009008982,-28.544482970137476,-35.25647978088537,17.24411291685769,0.6812003638027605
181,-28.99312832351873,0.2752355442492301,-28.09365752456418,-34.77375149084799,17.275699970646098,0.6796382085453244
182,-29.16661969017895,0.27197638057106305,-27.28384369840517,-33.978553726921206,17.238437556214546,0.678030853567641
183,-29.18602047054437,0.26460342730807207,-25.80082635434975,-32.53972912815951,17.232943375507528,0.675782184411688
184,-29.31173341146488,0.2625107685239165,-25.331350402989028,-31.999556645283047,17.21773682077127,0.6764832675145912
185,-29.19767192626582,0.26228025507115554,-25.309291984651622,-32.056695271724344,17.189953714388547,0.6700807539182316
186,-29.45804122702278,0.2623152360736716,-25.149020108061443,-31.89812637674496,17.214152851949642,0.6728730517040962
187,-29.314051936817606,0.2621695926031145,-25.218074577934278,-31.95214946941708,17.186813167668827,0.6702482542812451
188,-29.217379430117457,0.2563372778368703,-24.246304364838796,-30.903312356141168,17.24698279404644,0.6763732408991935
189,-29.32182394520716,0.2566363134034697,-24.193492602542612,-30.842673936427317,17.227181551498614,0.6756174293216435
190,-29.257862869268497,0.2527184029905279,-23.529318299864766,-30.161686140362303,17.261232524321557,0.6809855707876369
191,-29.346638572037918,0.25125228085535056,-23.044461564897393,-29.82120849992995,17.228962422965786,0.6806654221205224
192,-29.35085444443126,0.24883115198838163,-22.574111574993285,-29.324502082142793,17.14746607166915,0.664395227393676
193,-29.089255432819353,0.24571679770003932,-22.180505027815364,-28.840278512347712,17.253160944577562,0.6796625076915626
194,-29.052507459002786,0.24603147174000814,-22.248353577922963,-28.926208884662493,17.24257645496731,0.6760779641553106
195,-29.324241949576134,0.24276096352298634,-21.31188246512057,-28.039099251572303,17.2170466767364,0.669730953246915
196,-29.04393234668461,0.2404604867248034,-21.19493895574472,-27.821224111792674,17.24111887668112,0.6794887586712588
197,-29.313253849043534,0.23753623062573254,-20.347549982506933,-27.080634843837046,17.194419431062933,0.674969326255217
198,-29.251346198840764,0.23725496710194685,-20.36754118015016,-27.07172223524831,17.23959105222094,0.6770791662635286
199,-29.1583414316668,0.23669228000887832,-20.341106686298158,-27.04295722723882,17.1913716286558,0.6747231249458356
200,-29.185165394223887,0.24077908807132756,-21.133657060220266,-27.825956869863425,17.236496225714276,0.6801336452084942
201,-29.32296759107197,0.23767085947077016,-20.418355672487667,-27.130927438694155,17.240911236708467,0.6727317692840273
202,-29.246212743247376,0.23977138710493126,-20.861365219407,-27.563418910980566,17.218564534540832,0.6776742099097974
203,-29.376146239821402,0.23812815728304457,-20.396758979448556,-27.18603374173691,17.27102580377497,0.6848595601407371
204,-29.40428936608396,0.2368293565766211,-20.15634737682863,-26.93239720537292,17.255456708789275,0.6736999613071534
205,-29.476775326626004,0.23471287363776688,-19.72147418412346,-26.498707244421166,17.190334970664875,0.6653917643620724
206,-29.379240506064587,0.2320116211301826,-19.34903498985179,-26.000982915607477,17.220287672390434,0.6773990814334914
207,-29.448638420535016,0.23146547157465053,-19.152030651136556,-25.891648341773863,17.221428407564453,0.674665370477764
208,-29.29674138290741,0.22915528598901858,-18.78046540923032,-25.511567119793952,17.21791947835434,0.6754514582346277
209,-29.411415295789887,0.22427226225869262,-17.684959816657507,-24.45772860870812,17.261675422497742,0.6737414781945235
210,-29.56910818877625,0.22406081720110746,-17.450095516801085,-24.32363643528492,17.270832011666357,0.6812157610139667
211,-29.61275059073814,0.22431053477699828,-17.609934517999577,-24.39629977669007,17.2049187334963,0.6721536587387137
212,-29.571720124741535,0.22793711538482322,-18.302887311271427,-25.161897953672018,17.26710386803823,0.6822229785934122
213,-29.577450287067965,0.22751408239742069,-18.35965374337973,-25.145415792015548,17.234087682383105,0.6709304496241512
214,-29.577544452231738,0.2271416414503421,-18.192306513947152,-25.039794600371483,17.2301322318204,0.6785409383584662
215,-29.56465167573497,0.2304540917365994,-18.85745924807751,-25.70782034437868,17.261201087105302,0.6834979431427596
216,-29.639413930205738,0.23463490331182008,-19.670093063678042,-26.52644269492211,17.246187340491666,0.6737362751445591
217,-29.600845779450687,0.23030657969982463,-18.92066829593,-25.703833163376515,17.26437229800445,0.6822649240991516
218,-29.521503428648334,0.22908708410782688,-18.61013975755211,-25.472490565789837,17.304947149791044,0.6864278015052601
219,-29.528642293623395,0.22857007800624837,-18.528293822760272,-25.310266700895482,17.24492343463146,0.6837033651504736
220,-29.658619319708944,0.22983075048478843,-18.607949070633126,-25.4874486333624,17.24839719841753,0.6784523914153989
221,-29.687018353215716,0.23111594924209122,-18.896769688041328,-25.789729671336634,17.206337129788846,0.6753504383041365
222,-29.48862957939475,0.2326024171133939,-19.453582110767172,-26.21241742182132,17.22877615254076,0.6769419446680889
223,-29.597483950607504,0.24788054679523344,-22.300547132980977,-29.13750054962767,17.237188919905147,0.6789287313601169
224,-29.602982626049187,0.25144464708714703,-22.952490183623862,-29.81664151497771,17.143505096016487,0.6581486245100086
225,-29.610037484535475,0.2500650018001644,-22.76896761610692,-29.605300224647547,17.185556566195366,0.6722423185448557
226,-29.759517336612717,0.25033182266143383,-22.684127663077124,-29.578013021723894,17.24709271570618,0.6800780640078985
227,-29.560208658631527,0.25122002260608656,-23.069123062921506,-29.89791200949594,17.19725219962511,0.6713906381722532
228,-29.67283260211158,0.25225612064351055,-23.15983165380214,-30.007066136237558,17.270608705228494,0.6818443223305186
229,-29.45354602195458,0.25479223979461213,-23.834323514112583,-30.64993639701358,17.26446560705037,0.6825115174988367
230,-29.580033723725887,0.25643350123036596,-24.04860609507981,-30.839700688442925,17.204004837886377,0.6737022429704667
231,-29.584789008459424,0.25593937574214604,-23.974461914783323,-30.816884801161038,17.230497752069024,0.6805754546519361
232,-29.53229809259594,0.25787182040282586,-24.33221849508252,-31.142880775852344,17.225207249161937,0.6782328654368387
233,-29.64714874115871,0.25826347079083034,-24.40440215835783,-31.197882336325303,17.241459709932748,0.683964613944852
234,-29.50304323331907,0.26056250264832975,-24.921108809504663,-31.702426495380987,17.20418050494008,0.6730553470287542
235,-29.492873546144367,0.2610237287403945,-25.105551843471687,-31.854889988717915,17.22554650895691,0.671417053053175
236,-29.595449678221872,0.2646942400782061,-25.733184644998246,-32.48394799247415,17.163767693395826,0.667544080724547
237,-29.506907582443002,0.2681163605944174,-26.44643032490018,-33.25519110980055,17.254738243864374,0.6723287921235557
238,-29.730876448671303,0.2702809918588188,-26.702243947423913,-33.57112441140146,17.261668575504956,0.677967576642126
239,-29.738363781480466,0.27384490934253497,-27.36357234600907,-34.256434895649484,17.25029046778664,0.6780395925169449
240,-29.50025193115525,0.27377449433493667,-27.623278794737015,-34.36020819411526,17.241831781750502,0.6788111018798545
241,-29.456725444863668,0.2732049510845496,-27.46663723229146,-34.28752127254309,17.255039670736966,0.6794170055172887
242,-29.410338271460933,0.27270349125565563,-27.433672649762045,-34.245271538881795,17.227876987476833,0.6770316320072883
243,-29.635611235098196,0.2723037928740779,-27.185552734248038,-34.021483948376435,17.211080142232014,0.6717498402319273
244,-29.456909903795676,0.2722212174033915,-27.237671842470125,-34.07267434505078,17.234709672902937,0.6826297565516948
245,-29.449038748857618,0.27250164037709845,-27.298950212036143,-34.1580815587859,17.279656926801326,0.6835630249628692
246,-29.522222025317433,0.27655411912619116,-28.076309306320567,-34.894676308496656,17.260580388929306,0.6820254495410183
247,-29.581755748362088,0.2772809719051734,-28.16228618248104,-35.0480626531094,17.259918815029692,0.6837087220401505
248,-29.392228183181487,0.2826414293101028,-29.408889475284305,-36.19392265633137,17.251344423321676,0.6807551146984598
249,-29.34106603854349,0.2790757903919708,-28.83372953448535,-35.545788745072954,17.22171707821196,0.6803221516793356
250,-29.546325468063525,0.27746224699251454,-28.23586563997046,-35.06093138433413,17.25586872051194,0.6754447208690245
251,-29.66731286567237,0.2774561440524314,-28.179759487436403,-34.98442444976673,17.257448775214254,0.6773404467827592
252,-29.383225887995174,0.2772595957264876,-28.358190741278335,-35.17830698334639,17.23748405607249,0.6790082034026904
253,-29.562465456375296,0.2808670913174827,-28.961891952648436,-35.75831580624935,17.234518951140764,0.6795255293552462
